4317,SM7FMX,JO65KN,,,,08/04
4318,SM7FWZ,JO78,,,,03/03
4319,SM7GVF,JO77GA,EME,SM4GVF,144: 8x8 el 1KW MGF1302,11/08
4320,SM7IWG,JO77IP,,,,04/04
4321,SM7JUQ,JO65WX,,,50: 100W 5el - 144: 750W 9el - 432: 50W 19el,08/04
4322,SM7KNK,JO75,,,,01/93
4323,SM7MRL,JO65NP,,,144: TS850 transverter 130 1000W MGF1302,03/03
4324,SM7MXO,JO77,,,,07/04
4325,SM7OYP,JO66JA,,,50: 100W 5el,09/01
4326,SM7SJR,JO87FB,,,,10/08
4327,SM7THS,JO76WR,,,144: 15el 170W MGF1302,11/99
4328,SM7TJC,JO67SH,EME,,144: FT-225RD 2xGi7b (800W) - 432: FT-757GX  Trvt 60W,05/02
4329,SM7TUG,JO65OT,,,144: 2x4CX250b  17el  MGF1302,08/98
4330,SM7WSJ,JO67WI,EME,,144: 2X16 optimized for EME 1KW -  432mhz 2X19el   2.4ghz RX on satellite,10/05
4331,SM7WT,JO65QQ,,,144: IC-7400 PA 500 W 15 EL,08/06
4332,SO3Z,JO82KL,,CONTEST CALLSIGN,2m: IC-275A - PA 150W - 2x 10el DK7ZB  ||  70cm: IC-275A + trv MMT432   PWR 10W 16el and 8x10el DK7ZB only contest.,06/09
4333,SO4DFC,KO13AX,,Expedition,,01/92
4334,SO4TEC,KO13CW,EME,Expedition QSL via DL3BQA,,06/02
4335,SO5AS,KO02JD,EME,QSL via G4ASL or LOTW,50: GS31b 5el    144: 150Watts 14el  (no ant. elevation),04/06
4336,SO9AN,JO84NG,,Expedition,,05/00
4337,SO9FB,JO84NG,,Expedition,,05/00
4338,SP1JVG,JO84LL,,,,02/01
4339,SP1NQE,JO84LL,,,TS746 TS811E,04/04
4340,SP2CHY,JO94GO,,ex SP4CHY,,02/05
4341,SP2FAX,JO83VA,,,144: 2KW  6x17el,08/03
4342,SP2HAX,JO83,,,,12/5
4343,SP2HNF,JO94FK,,,,10/05
4344,SP2IQW,JO94GM,,,50: IC-746 5el  - 144: IC7-46 100W 2M5WL,09/08
4345,SP2JAN,JO94,,,,09/94
4346,SP2JYR,JO92GP,,,144: 2x 14el 1KW,01/08
4347,SP2MKI,JO93AC,,,,03/02
4348,SP2MKO,JO93CB,,,icom706mkIIg tm255a,08/05
4349,SP2MSL,JO92NM,,,,01/97
4350,SP2NJI,JO92OS,EME,,50: IC736 100W 5el - 144: IC271 500 W 4x8 el - 432: IC471 150W 4x25el - 1296: HM 15W 44el - 2320: HM 1W 25el,10/08
4351,SP2OFW,JO93AC,EME,,144: 2xGS35b  2x15el,05/05
4352,SP2QBQ,JO94FL,,,,06/08
4353,SP2SGZ,JO82UU,,,,01/96
4354,SP3EPX,JO83ID,,,,11/01
4355,SP3FSM,JO81GU,,,,08/02
4356,SP3IYM,JO82KL,,,2m: IC-275A - PA 150W - 2x 10el DK7ZB Yagi - LNA ||  70cm: IC-275A + trv MMT432   PWR 10W  16el and 8x10el DK7ZB only contest.,06/09
4357,SP3MFI,JO91,,,,01/93
4358,SP3RNW,JO81GQ,,,50: 100W -144: 200W 11el MGF1302 - 432: 100W MGF1302 21el,08/03
4359,SP3RNZ,JO92DF,EME,,IC746 7el TAGI,09/03
4360,SP3SUX,JO72OR,,,144: 80W  14el  BF981,12/96
4361,SP3TYF,JO82FH,,,FT857D TR9000,10/08
4362,SP3VSC,JO92DF,,,144:  IC746 2X13B2 PA GS35B,01/04
4363,SP4BY,KO13OD,,,,07/04
4364,SP4DGN,KO13OD,,,,01/88
4365,SP4JCQ,KO13NC,,,FT920  IC910H  144: 100W 17el,09/06
4366,SP4MPB,KO03HT,EME,,144: TS2000  GS35b  ATF54143  4 x 13el  50MHz: 2 x 7el  1296MHz 100W + 200cm dish,06/09
4367,SP5CCC,KO02NF,,,,01/09
4368,SP5CJT,KO02OD,EME,,,01/94
4369,SP5EFO,KO02,EME,SilentKey,,04/97
4370,SP5HEJ,KO02,,,,01/97
4371,SP5KVW,KO03SB,,Expedition,,01/89
4372,SP5LJX,KO03,,,,08/02
4373,SP5QWB,KO02NF,,,50: 400W 7el - 144:  1KW 17el - 432: 50W 26el,05/04
4374,SP5XMU,KO02LG,,,50: 100W 6el   144: 170W 13el  432: 50W 21el,05/09
4375,SP6A,JO81NG,EME,ex SP6AZT,,11/03
4376,SP6ARE,JO81IL,,,IC202 + 4cx250 to 7 ele quad,10/07
4377,SP6ASD,JO81LC,,,,05/02
4378,SP6AZT,JO81NG,,,,01/03
4379,SP6CPH,JO81,,,,09/01
4380,SP6GVU,JO81LC,,,144: 17el F9FT 200W MGF1302,02/01
4381,SP6GWB,JO80HK,EME,,50: FT847  1 kW   9 el (2 lambda) - 144:  FT847  4x16 el DJ9BV  1KW  CF300,03/05
4382,SP6GZZ,JO80FX,,,,10/04
4383,SP6HED,JO80IK,EME,,144: 13el 100W,07/05
4384,SP6IWQ,JO80HK,,,TR751e  FT757gxII  Trnsv  100W Pas,11/04
4385,SP6JLW,JO80JK,EME,,70cm 8x32el 2xGS35   23cm 6.5m dish 16xBLV958,10/08
4386,SP6NVN,JO81CJ,,,IC-910 H,12/08
4387,SP6OJE,JO90CI,EME,,TS-711a    IC-735  4x 5el,10/06
4388,SP6VGJ,JO81HU,EME,,144: 4wl Antenna 1KW,10/06
4389,SP7BUZ,KO00HU,,ex SQ7IKT,,04/04
4390,SP7DCS,JO91RT,EME,,144: FT736r DSP GS35vb 16x 8el antennas,10/06
4391,SP7EBM,JO91QR,,,,01/02
4392,SP7HKK,JO91QI,,,IC-746,12/07
4393,SP7JSG,KO01BW,,,,03/02
4394,SP7OGP,KO01AM,,,IC706MKIIG 12el 7ZB  50W,05/08
4395,SP7SZG,JO91RQ,,,144: TS700 + PA   50: TS700+Trsv 10W,12/08
4396,SP7VC,JO91SS,,,,10/04
4397,SP8AOV,KO11GG,,,144: FT480r  100W  2x10el,03/00
4398,SP8NCJ,KO12NA,,,,11/95
4399,SP8RHP,KO10FF,,,144:  200W  10el DJ9BV,02/05
4400,SP8SN,KO11GG,,ex SQ8GKQ,,07/04
4401,SP8UFT,KO11JI,,,,01/02
4402,SP8WJW,KN09SR,,,144: 50W 9el,03/06
4403,SP9COO,JO90GA,,,144: IC251 + PA  100Watt  44el YU0B  MGF1302,04/04
4404,SP9EWO,JN99HW,,,,08/06
4405,SP9HWY,JO90NH,,,50: 80W 7el,10/06
4406,SP9KUR,KO00MA,,Expedition,,01/93
4407,SP9LCV,JO90KF,,,IC-756pro   IC735  TRC   PA GI7 home made,03/06
4408,SP9PRO,JN99,,,,03/97
4409,SP9PZU,JO90,,,,07/96
4410,SP9QMP,JO90FB,,,,08/02
4411,SP9TCE,JO90,,,,08/98
4412,SP9TTG,JO90NU,EME,,144: 4x 5el ZB 1kW,03/08
4413,SP9UX,KO00XA,,,,07/04
4414,SQ5GVY,KO02MQ,,,FT817  IC290  IC490  PA,08/08
4415,SQ7DQX,JO91RR,,,144: 13el 50W,11/04
4416,SQ8GUP,KN09VQ,,,,04/01
4417,SQ9PM,JN99MT,EME,EX SQ9HYM,FT847  50: 6el  -  144:  14el   -  432: 29el,05/07
4418,SQ9PV,JO90KF,,,,01/03
4419,SQ9QU,JO90KH,,ex SP9MRT,144: TM 255A 40W  15 el yagi  LCF 78-50 coax line,07/05
4420,SQ9W,JO90NH,EME,ex SP9EWU,,08/06
4421,ST2NH,KK65GP,EME,,144: IC910  LNA  160W  6el,12/08
4422,ST2RS,KK65GN,EME,,50: 6el 1KW   144: 4x 8el 140W,01/05
4423,SV0EC,KN10CJ,EME,,144: TS770  700W  20el Gruppe,02/99
4424,SV1AAF,KM17VX,EME,,,01/92
4425,SV1AWE,KM17VU,EME,,432: 4x 21el 1500W,09/05
4426,SV1BJY,KM18UA,,,ft897/ft290r w 4x6el.yagi,06/08
4427,SV1BTR,KM18NO,EME,,144: FT847 16x 6el X-Pol  1.5KW  -  432: 8x 26el 1.5KW,04/06
4428,SV1EEX,KM18UA,,,FT897D-FT857D-FT817-IC7400,11/08
4429,SV1OE,KM17VX,,,,08/08
4430,SV1WE,KM18VA,,,144: 500W 17el,07/98
4431,SV2BFN,KN10LN,EME,,ICOM IC-910,09/08
4432,SV2DCD,KN00LI,,,,06/06
4433,SV2EVS,KN10KP,,,,04/02
4434,SV2JL,KN10LO,,,,06/04
4435,SV2KBS,KN20WU,EME,SW2KBS,ICOM IC-7000,04/08
4436,SV3AAF,KM17KO,EME,,144: 4x 8el. and 8877,05/07
4437,SV3KH,KM07PQ,EME,,144: 4x 28el Xpol KW,07/05
4438,SV5BY,KM46CG,,,,01/03
4439,SV5BYR,KM46CG,EME,,144: FT847  2x 13el  600W  MGF1302,01/06
4440,SV6DBL,KM09KO,EME,,144: 4x17 el. full elevation 1300W,04/05
4441,SV8ALQ,KM08BD,,,,05/08
4442,SV8CS,KM07JS,EME,,50:  2x 7el  1KW  - 144: IC821 TS2000 4x 16el  MGF1302  1KW,04/05
4443,SV8KOM,KM07KS,EME,ex SW8KOM,144: 4x 9el 1KW,05/06
4444,SV9CVY,KM25KA,EME,,144: 4x 8el. H pol. and 2x 12el. V pol and 3cx800,05/07
4445,SW6IED,KM09KQ,EME,,Icom 910H,12/08
4446,SX1FRE,KM18OE,,SPECIALCALL,,04/08
4447,SX5AS,KM35JV,,EXPEDITION,,08/07
4448,T33C,RI49XC,,,,01/03
4449,T49C,EL72,,CONTESTCALL,50: 4el 100W - 144: 9el 120W - 432: 17el 100W,06/07
4450,T61AA,MM21OE,EME,,50: 600W 8el   144: 9el 1KW,04/08
4451,T77NM,JN63FW,,,,04/07
4452,T77WI,JN63FW,,Expedition - QSL via DJ2QV,144: 350W  9el  11el,06/98
4453,T90M,JN82TW,,Expedition,,08/96
4454,T90N,JN82TW,,Expedition,,08/96
4455,T94KU,JN94JF,,,144: FT480r  6el  50W,01/00
4456,T94ZQ,JN94FP,,,,07/99
4457,T98CHR,JN84AX,EME,Expedition,,04/99
4458,T98LWT,JN84AX,EME,Expedition,,04/99
4459,T9SO,JN94IM,,SpecialCall,144: FT480r  8el  150W,08/98
4460,TA1D,KN41LB,,,144: 150W 2x 9el,10/05
4461,TA2ZAF,KM69KV,,ex TA2/OK1MU,144: 700W 11el,09/06
4462,TF3EJ,HP84,,,,10/95
4463,TF8ITT,HP94CD,,,144: 1KW ERP,08/02
4464,TG9AKH,EK44RP,,,TX YAESU FT-857   RX ICOM 756PROII,10/06
4465,TI9K,EJ65LM,EME,EXPEDITION,50: 100W vertical  144: 10el 350W  432: 27el 120W,01/08
4466,TK1DX,JN42RM,,,144: 8el 200W,01/99
4467,TK5EP,JN41IW,,,144: 400W  9el or 16el  900m.asl.,11/01
4468,TK5JJ,JN41IW,EME,EX FC6ABP,144:  700W    3cx 800 a7  2x 12el  M2   LNA PA3BIY,05/07
4469,TM0EME,IN88QM,EME,Expedition QSL via ON4DPX,144: 2x 10el 200W,08/05
4470,TM1E,JN32CX,,EXPEDITION,,12/07
4471,TM6OLW,JN37,,SpecialCall,,01/05
4472,TN5SN,JI75PR,EME,QSL VIA IZ1BZV,,10/08
4473,TO4E,LG07EQ,,,,01/03
4474,TS7N,JM54NQ,,Expedition,144:  IC275  HLV600  2x7el FX213,11/00
4475,TV6YGS,IN86,,Expedition,,01/87
4476,TZ5A,IK62,EME,Expedition,,09/06
4477,UA0COO,PN78MK,EME,,144: 4x 9el QRO,11/08
4478,UA0FMU,QN16IW,EME,,144: 4x 15el Xpol 1KW,04/06
4479,UA0SNV,OO17IW,EME,,432: 21el 50W,10/05
4480,UA1AFA,KO59EV,,,,08/02
4481,UA1ALD,KO49KO,,,144: 11el 100W,07/06
4482,UA1ARX,KO48VR,,Expedition,,08/04
4483,UA1C,KO58BR,,Expedition,,01/93
4484,UA1CEA,KO69,,,,04/99
4485,UA1CFM,KO69AK,,,,10/07
4486,UA1MC,KO59DW,,,,08/04
4487,UA1NAN,KP71ES,,,IC260,01/03
4488,UA1OLJ,LP03DC,EME,,144: 150W  9el,12/99
4489,UA1QV,LO08IW,,,144: 300W,06/99
4490,UA1TDZ,KO58UN,EME,,144:  Kenwood ts2000 100w 10el / ic706mkIIg diamond x510n,08/07
4491,UA1UM,KO68WJ,,,,01/88
4492,UA1WER,KO47EU,,,144:  50W  4x17el    QSL via DL9USA,01/02
4493,UA1ZCG,KP59JK,,,,01/03
4494,UA1ZCL,KP78TX,EME,not qrv MS nw,,01/92
4495,UA2FF,KO04,,,,12/04
4496,UA2FL,KO04FQ,,,,06/97
4497,UA3AGU,KO86OB,,,4el Quad,10/07
4498,UA3AKJ,KO95AO,EME,,,08/06
4499,UA3AOG,KO85SQ,,,144: IC706  100W  11el,07/00
4500,UA3ARC,KO85SO,,,144 :IC-275H GS-35B MGF1302 2M18XXX,07/04
4501,UA3DHC,KO96CB,,,,04/04
4502,UA3DJG,KO95CN,,,144: 11el  800W,07/03
4503,UA3GA,KO92GO,,,,11/04
4504,UA3IAG,KO77FN,,,,07/05
4505,UA3IDQ,KO66JF,,,,06/00
4506,UA3MAS,KO97ST,,,,01/94
4507,UA3MBJ,KO88SA,EME,QSL via DK3WG,,12/06
4508,UA3ME,KO97TS,,ex UA3MEE,,07/05
4509,UA3MHJ,KO87SR,,,,01/03
4510,UA3OG,LO07KS,,,,01/92
4511,UA3PBR,KO93BD,,,,01/86
4512,UA3PBT,KO84UF,,,,01/82
4513,UA3PC,KO84TF,,,144: 13el 1KW,08/05
4514,UA3PI,KO94DA,,,,08/08
4515,UA3PTW,KO93BS,EME,,144: 16el DJ9BV 1KW - 432: 8 yagis 200W,04/01
4516,UA3QHS,KO91QR,,,,01/81
4517,UA3QPA,KO91OO,,,,08/06
4518,UA3QR,KO92KA,,,,01/92
4519,UA3RAW,LO02RR,EME,,FT-857D,06/09
4520,UA3RBO,LO03NG,,,,11/03
4521,UA3RFS,LO02SW,,,,01/80
4522,UA3T,LO16GM,,,,07/03
4523,UA3TCF,LO26IU,EME,QSL via DK3WG,144: 300W,03/06
4524,UA3TDB,LO16,,,,01/79
4525,UA3TIE,LO16,,,,01/97
4526,UA3UBD,LO06GU,,,,01/80
4527,UA3UES,LO07MF,,,,01/92
4528,UA3WM,KO72QI,,,,07/04
4529,UA3WU,KO81BQ,,,,
4530,UA3XEH,KO73FU,,,,08/98
4531,UA3XFA,KO73DU,,,,01/96
4532,UA3YCC,KO73EG,,,,09/07
4533,UA3YCV,KO62CS,,,50W X-Yagi,08/08
4534,UA3ZAT,KO80,,,,01/91
4535,UA4AAV,LO21FC,EME,QSL via DK3WG,,04/99
4536,UA4ALU,LN29LA,EME,,,01/92
4537,UA4API,LO20QC,EME,QSL via DK3WG,,12/99
4538,UA4AQL,LO20QB,EME,QSL via DK3WG,144:  4x13el DJ9BV  Preamp 0.8db  1.2kW(EME)  700W(MS),04/05
4539,UA4CC,LO21XN,EME,,,05/05
4540,UA4CDT,LO41AX,,,,01/83
4541,UA4FRL,LO23AE,,,,10/06
4542,UA4HAK,LO43NM,EME,,144: 4x 8el 800W,11/05
4543,UA4LCF,LO44EH,EME,,144-2x4wl 200w  432-2x11wl 200w IC-706mkiig  lna,03/08
4544,UA4NM,LO48UP,,,,03/04
4545,UA4NX,LO48SO,EME,UA4NDV,144: 300Watt 14el DJ9BV IC-910H,01/08
4546,UA4PCY,LO45NU,EME,,144: 4wl Antenna 700W,11/06
4547,UA4SF,LO36WP,,,,01/86
4548,UA4UK,LO14MA,,,,11/03
4549,UA6LGH,KN97LF,EME,,,07/96
4550,UA9CGP,MO06RT,,,,01/03
4551,UA9CS,MO06GU,EME,,,10/06
4552,UA9FAD,LO88DA,EME,QSL VIA DK3WG,144: 1KW 4x16el - 432: 1KW 8x15el,10/07
4553,UA9FD,LO87DX,,,,05/05
4554,UA9FU,LO87DX,,,,08/06
4555,UA9HK,MO99DF,EME,,144: 4x 9el 600W,06/05
4556,UA9SL,LO71NS,EME,,144: 4x 17el  800W,09/06
4557,UA9UIZ,NO46EC,EME,,144: 13el 100W,10/07
4558,UA9XQ,LP63UM,,,,01/97
4559,UA9YLU,MO92HX,EME,QSL VIA DK3WG,,02/08
4560,UB0QF,KN77NU,,,,01/88
4561,UB2GA,KN77AB,,,,01/90
4562,UE1NLO,KP51IQ,,Expedition,,07/06
4563,UE1TWO,KO67PW,,Expedition,,07/04
4564,UE3RST,LO03,,SPECIALCALL,,08/08
4565,UN6PD,MN69JM,EME,,14el 1KW,12/07
4566,UN7LU,MO13TD,,,,01/03
4567,UN7PV,MN69MV,,,144: 80W 10db  Antenna,12/06
4568,UN7TQ,MN52VV,EME,,,09/98
4569,UN8AG,LN53PH,,ex UL7AAX,,07/96
4570,UN8BA,MO51RD,EME,,,01/92
4571,UN9L,MO13tf,EME,,,
4572,UP7QP,MN83FD,,,,10/08
4573,UR3CTB,KN59RS,,,IC-820H  40W dk7zb 10 el LNA Gafest,09/07
4574,UR3EE,KN88DC,EME,,,11/02
4575,UR3EP,KN78WR,,ex RB4EE,,01/96
4576,UR3UW,KO50LI,,,,08/08
4577,UR4EWF,KN67OW,,,,07/03
4578,UR4LL,KO70XG,,,,10/00
4579,UR5BAE,KN29SM,,ex UB5BAE,,07/01
4580,UR5LLW,KN89EQ,,,,06/03
4581,UR5LX,KO70WK,EME,QSL via DK3WG,144: 4x12el ve7bqh 800W  13el  BF981,12/06
4582,UR5M,KN99FD,,Expedition,,01/94
4583,UR5MID,KN98OO,EME,,144: 4x 12el,09/06
4584,UR5NOY,KN48KV,,,,07/05
4585,UR5RCP,KO51OM,,,,01/92
4586,UR5WET,KN19RG,,,144: FT817nd -100W -9el,06/08
4587,UR5ZPV,KN56SN,,,10ele 500W,08/08
4588,UR7GN,KN66HP,,,,06/96
4589,UR8IDX,KN87TC,,,,07/04
4590,US0WA,KN29XT,,,,07/95
4591,US1VQ,KN58XA,,,,08/95
4592,US5CCO,KN59XG,,ex RB5CCO,,05/02
4593,US5II,KN88WA,,,FT847,07/05
4594,US5LKW,KN89KL,,,,08/08
4595,US5WU,KO20DI,,,,06/02
4596,US8ICM,KN87UB,,,,08/08
4597,US8IGT,KN87SC,EME,,144: 4x 7el 400W,08/06
4598,US8IPB,KN87SD,EME,,,08/08
4599,UT1E,KN57XX,EME,,,08/03
4600,UT1EA,KN68RA,EME,ex UT1E UB4EWA,,08/03
4601,UT1EWA,KN68RA,,,,01/03
4602,UT1PA,KO21FC,EME,,,06/98
4603,UT1Q,KN77,,Expedition,,08/95
4604,UT2CO,KN58CR,,,,01/92
4605,UT2HN,KN79OI,,ex UR5HAX,144: 100W 16el,11/03
4606,UT2UB,KO40UO,,,,08/08
4607,UT2XQ,KO40IG,EME,,IC910H   4x 12EL  1.5KW,10/07
4608,UT3BW,KN29UA,,ex UB5BDC,,05/99
4609,UT3LL,KO80AC,EME,,432: 6x 27el 500W,09/05
4610,UT4EQ,KN78MK,EME,,,06/98
4611,UT4NJ,KN48KQ,,,FT-897D,02/09
4612,UT4NZ,KN49FF,,,,01/09
4613,UT5AO,KO61XQ,EME,,,01/94
4614,UT5BN,KO40,,,,01/81
4615,UT5CO,KN58CQ,,,,01/95
4616,UT5DL,KN18EP,EME,,,07/02
4617,UT5EC,KN78MN,EME,,,11/99
4618,UT5EG,KN78GJ,EME,,,01/94
4619,UT5ER,KN78ER,EME,UR5EF UB5EFS,144: 4x4.4L DJ9BV 1KW  MGF1302,09/07
4620,UT5GU,KN68,,,,01/94
4621,UT5JAX,KN64RQ,,,,01/94
4622,UT5JCW,KN64SN,EME,,TS-2000X 17b2   M2-9WL   3.7m Dish,04/08
4623,UT5ST,KN28IW,,ex UR5SKB,FT847,05/05
4624,UT5UBB,KO50,,,,01/04
4625,UT5UCP,KO50DG,,,,07/01
4626,UT5VD,KN68MT,,ex UB5VEP,,10/04
4627,UT6UG,KO50EI,,,Icom 910h  144: 4x7el DK7ZB  432:  4x13el DK7ZB,11/05
4628,UT7GA,KN66HP,,ex RB5GU,144: 1KW 16el F9FT,09/99
4629,UT7VF,KN68MQ,EME,SilentKey,,06/96
4630,UT8AL,KO61WP,EME,ex RB5AL - QSL via DJ9YE,,08/99
4631,UU1AA,KN74BV,,,,08/04
4632,UU1DX,KN74BW,,,144: 500W,07/05
4633,UU5JJ,KN74AV,,,,01/03
4634,UW9AH,LO93KK,,,,01/92
4635,UX0FF,KN45NI,,,,07/04
4636,UX1AS,KO59FX,,,,01/03
4637,UX3LV,KO80EA,EME,,,08/05
4638,UX5UL,KO50FL,EME,,144: IC910H 900W 432: IC910 75W,11/07
4639,UY0LL,KN89CX,EME,UB5LMJ,IC-910H GS35,08/07
4640,UY0UP,KO50FJ,,,,10/06
4641,UY5HF,KN66HP,,ex RB5GU,,06/96
4642,UY5OE,KO80AB,,,,01/94
4643,UZ1OVW,KP94VN,,,,01/92
4644,UZ2HZ,KN69RA,,,,08/08
4645,UZ3DD,KO86JH,EME,SilentKey,,01/93
4646,V47YC,FK87,EME,Expedition,,07/96
4647,V5/KT6Q,JG73NI,EME,EXPEDITION,,01/09
4648,VA2CST,FN35BP,,,,01/03
4649,VA2MGL,FN74UQ,,,50: 25W 3el,11/01
4650,VA2PRC,FN46,,,50: deltaloop  144: IC706  13el,01/98
4651,VA3LK,FN14TO,,,,01/03
4652,VA3NFA,FN25BH,,,,12/06
4653,VA3TO,FN03BI,EME,,144: 2x 12el  300W,04/06
4654,VA3VFO,FN04FC,EME,,,09/07
4655,VA5VHF,DO70FJ,,,,01/03
4656,VA6DX,DO33IM,,ex VE6MK,144: 1KW  4x 2M9,01/01
4657,VA6SZ,DO33AP,EME,EX VE6AQE,IC910 IC756proII,10/07
4658,VA7MM,CN89OG,EME,,1296:  3m dish  400W 0.4db Rxampl,09/06
4659,VE1ALQ,FN65VH,EME,,,10/02
4660,VE1GRT,FN84IQ,,,,01/03
4661,VE1JF,FN74cq,EME,,,
4662,VE1KG,FN84CM,EME,ex VE4XP FP4RS F8PZ,144: 4x17el M2  50W,10/06
4663,VE1MQ,FN65,,,,01/03
4664,VE1RG,FN65PT,EME,,144: 170W longyagi,04/05
4665,VE1SKY,FN74,,,50: FT620B 3el,01/01
4666,VE1TAY,FN66,,,,01/01
4667,VE1XYL,FN65VH,,,,01/03
4668,VE1ZJ,FN96UC,EME,,144: 1.8KW 6x18el,12/01
4669,VE2BKL,FN48DJ,,,50: 1000W 6el - 144: 150W 19el,04/02
4670,VE2CST,FN35BP,,,,01/03
4671,VE2DIV,FN35BP,,,,01/03
4672,VE2DSB,FN35hs,EME,,,
4673,VE2JWH,FN35LM,EME,,144:  4 x 18el  K1FO  1.5kw,09/07
4674,VE2PEP,FN46HC,,,KENWOOD,09/07
4675,VE2PIJ,FN36KA,EME,,50: 6el  200W    144:  4 x 18el. K1FO  1.5kw     432: 24el  25W,06/09
4676,VE2PIJ/P,FN35QI,EME,,50: 6el  200W    144:  4 x 18el. K1FO  1.5kw     432: 24el  25W,06/09
4677,VE2UG,FN35,,,,01/03
4678,VE2WHZ,FN08WN,,,,01/03
4679,VE2YAG,FN19ES,,,,01/03
4680,VE2ZAK,FN25BK,EME,,4 x 13 el. and 100W,10/08
4681,VE3AX,FN02CW,,ex VE3VD,1.5KW 50-432 multiple Yagi arays,01/02
4682,VE3BDR,EN98,,,,01/03
4683,VE3BFM,FN04AE,,,,01/03
4684,VE3CF,FN03,,,,01/03
4685,VE3CVG,FN25HM,,,,01/03
4686,VE3DBP,EN94EE,,,,01/03
4687,VE3DEW,FN04,EME,,,01/03
4688,VE3DIR,FN03,,,,01/03
4689,VE3DSS,FN03FQ,EME,,,07/06
4690,VE3DXP,EN92JW,EME,,144:  100W  2x 10el,04/06
4691,VE3FAC,FN03IS,EME,,,01/03
4692,VE3FAL,EN58DF,EME,,,03/05
4693,VE3FGU,FN04GG,EME,,50: 1000KW - 144: 600W 19el,10/06
4694,VE3FOD,EN76,,,,01/03
4695,VE3JJX,EN29SS,,,,01/03
4696,VE3KH,FN03AJ,EME,EX VE3KDH,FLEX-5000A & M2 6M5X,06/09
4697,VE3KRP,EN58IJ,EME,,,04/07
4698,VE3KU,FN03FQ,EME,,,07/06
4699,VE3NE,FN03FQ,,,,01/03
4700,VE3OQC,FN03,,,,01/03
4701,VE3SCP,EN93WV,,,,01/03
4702,VE3SPW,FN04GG,EME,,144: 100W 17el,04/05
4703,VE3STZ,EN82,,,,01/03
4704,VE3WMD,EN92JN,,,,01/03
4705,VE4AAZ,EN19,,,,01/03
4706,VE4ACX,EN19,,,,01/03
4707,VE4AJB,EO00,,,,01/03
4708,VE4AP,EN19,,,,01/03
4709,VE4AQ,EN19OR,,,144: 1KW 4218XL,01/01
4710,VE4CCW,EN19,,,,01/03
4711,VE4CT,EN19OW,,,,01/03
4712,VE4DK,EN19,,,,01/03
4713,VE4FV,EN19,,,,01/03
4714,VE4GHR,EN19,,,,01/03
4715,VE4GLS,EN19,,,,01/03
4716,VE4HAY,EN19,,,,01/03
4717,VE4JX,EO00,,,,01/03
4718,VE4KQ,EN19,,,,01/03
4719,VE4KU,EN19,,,,01/03
4720,VE4LAR,EN19,,,,01/03
4721,VE4MA,EN19LU,EME,,,01/03
4722,VE4MBQ,EN19,,,,01/03
4723,VE4MHZ,EN19,,,,01/03
4724,VE4MX,EN19,,,,01/03
4725,VE4OV,EN19,,,,01/03
4726,VE4PQ,EN19,,,,01/03
4727,VE4RCJ,EN19,,,,01/03
4728,VE4RE,EN19,,,,01/03
4729,VE4TOM,EN-19,,,,01/03
4730,VE4TV,EN19CX,,,,01/03
4731,VE4UD,EN19,,,,01/03
4732,VE4ZI,EN19,,,,01/03
4733,VE4ZK,EN19,,,,01/03
4734,VE4ZV,EO10IH,,,,01/03
4735,VE5UF,DO61OV,EME,,50: 600W 5EL  yagi  144: 325W 4 x 2M12,10/08
4736,VE6AFO,DO21,EME,,,01/03
4737,VE6AT,DO33GS,EME,,432: 5.5m dish GS23b,03/06
4738,VE6BPR,DO32BG,,,50: 150W 5el - 144: 250W 16el crossyagi,01/01
4739,VE6CPP,DN39ER,EME,,144: 2x 13el 170W,02/08
4740,VE6EGN,DO23QE,EME,,144: 22el Xpol 150W,06/05
4741,VE6LR,DO21,,,,01/03
4742,VE6NA,DO20,EME,,,01/03
4743,VE6NTT,DO31,,,144: 170W 17el,01/98
4744,VE6PY,DO20WW,,,,01/03
4745,VE6TA,DO33GS,EME,,432: 5m dish 800W,02/05
4746,VE6XT,DO,,,,01/03
4747,VE7BBG,CN88DT,EME,,,04/05
4748,VE7BEE,DN09HG,,,,01/03
4749,VE7BQH,CN89KI,EME,,384el Collininar,10/05
4750,VE7CFT,CN79ST,,,,01/03
4751,VE7CLD,CN89LD,EME,,,01/03
4752,VE7DUB,CO88RT,EME,,,09/06
4753,VE7DXG,CN88DT,EME,ex VE3GBA/7,50: 150W 5el - 144: 150W 15el,02/05
4754,VE7FYC,CN89,,,,01/03
4755,VE7IRA,CN89MF,EME,,144:  13el 200W,10/08
4756,VE7KPB,DN29CM,,,144: 1KW  5wl M2,06/01
4757,VE7LGF,CO90TQ,EME,VE5AGJ,FT100D  144: 17B2  500W,11/06
4758,VE7MDL,CN89,,,,01/98
4759,VE7RJ,DN09LL,,,,01/03
4760,VE7SKA,CN88GT,,,,01/01
4761,VE7TIL,CN89LG,,,144 : 4x 7el  500W,11/06
4762,VE7US,CN88IG,,,,01/03
4763,VE7VVW,DO00IF,,,144: 160W KLM2m22c - 432: 100W MBM88,01/02
4764,VE7ZD,CN89LG,,,,01/03
4765,VE9AA,FN66NA,,,,06/06
4766,VE9DX,FN75aj,,,,
4767,VE9PA,FN65SU,,,,01/03
4768,VK0MT,QD95KM,EME,,,03/05
4769,VK1VP,QF44NR,EME,,,03/05
